fire_id,cell_id,lat,lon,tree_cover,tree_cover_annual,burn_severity_dnbr,slope_deg,elevation_m,road_distance_km,ndvi_before,ndvi_after,ndvi_drop,severity_class,land_cover,prediction_status,recovery_gap_pred,priority_score,priority_class
AKD_2021_05,AKD_2021_05_000084,37.41279,35.61438,0.0,0.0,0.11145562,4.5906806,244.41595,1.0561873,0.2325567,0.13155854,0.10099816,dusuk,Tarim,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000156,37.41153,35.56915,0.16430199,0.0,0.22465014,6.2024527,263.37152,0.76395315,0.45967856,0.23376551,0.22591305,dusuk,Tarim,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000160,37.41129,35.58044,0.0,0.0,0.3068124,5.2742534,264.05188,0.6179377,0.46812958,0.19532657,0.272803,orta-dusuk,Tarim,predicted,0.1917,0.3312,ORTA
AKD_2021_05,AKD_2021_05_000172,37.41054,35.6143,0.0,0.0,0.18049814,5.1693635,242.16629,1.1208774,0.36510265,0.15335724,0.21174541,dusuk,Tarim,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000173,37.41048,35.61712,0.0,0.0,0.28537673,1.584282,234.37558,0.8819163,0.461187,0.17643894,0.28474808,orta-dusuk,Tarim,predicted,0.1965,0.2401,DUSUK
AKD_2021_05,AKD_2021_05_000204,37.41168,35.45618,0.7883517,0.46493965,0.138592,7.824683,252.073,0.59374416,0.61430085,0.52723575,0.0870651,dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000244,37.40928,35.56907,0.5108295,0.28878775,0.16817693,9.159505,275.32755,0.5696582,0.553776,0.36896282,0.1848132,dusuk,Tarim,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000248,37.40904,35.58036,0.11945312,0.0,0.14681578,3.9213805,256.08517,0.43239045,0.37705928,0.22687988,0.1501794,dusuk,Tarim,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000255,37.4086,35.60011,0.0575405,0.0,0.11556095,3.6589792,266.98404,0.33896312,0.3897673,0.27955246,0.11021483,dusuk,Tarim,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000261,37.40823,35.61705,0.0,0.0,0.33412495,2.612144,227.22508,0.99311006,0.5126942,0.20021285,0.31248134,orta-dusuk,Tarim,predicted,0.2152,0.2762,ORTA
AKD_2021_05,AKD_2021_05_000290,37.40955,35.45046,0.78127056,0.80357474,0.11690745,12.055221,258.4488,0.054474562,0.6272126,0.5334711,0.09374148,dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000291,37.40949,35.45328,0.8067269,0.42218184,0.20016629,9.757269,253.34541,0.26575896,0.60889447,0.47249842,0.13639605,dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000292,37.40943,35.45611,0.8380563,0.45169488,0.11773813,7.204068,250.0794,0.42282787,0.6073973,0.5378085,0.06958884,dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000294,37.40931,35.46175,0.42770335,0.04724849,0.12401068,2.992601,236.53058,0.2227048,0.547789,0.4620238,0.08576518,dusuk,Su,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000297,37.40914,35.47022,0.65857726,0.0,0.21258904,5.253857,241.63585,0.83463496,0.45753473,0.2594645,0.19807023,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000298,37.40908,35.47304,0.85450613,0.17576167,0.12474269,3.9513285,246.6772,0.7696848,0.5702722,0.48035455,0.08991766,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000333,37.40697,35.57182,0.23447919,0.0,0.10614608,4.7146573,251.86996,0.21636228,0.37008935,0.2805245,0.08956486,dusuk,Tarim,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000342,37.40641,35.59721,0.15165074,0.0,0.19610573,3.9027364,269.52646,0.4056698,0.3979911,0.21384194,0.18414915,dusuk,Tarim,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000344,37.40629,35.60286,0.0,0.0,0.15767877,4.570677,279.0882,0.68533194,0.28288245,0.14929748,0.13358498,dusuk,Tarim,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000376,37.40741,35.44474,0.5759448,0.5156783,0.27307686,8.689867,243.07483,0.34085435,0.58512884,0.38658953,0.19853932,orta-dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000386,37.40683,35.47297,0.7520378,0.020511715,0.2079923,2.4097161,240.50334,0.9335282,0.55689,0.35982835,0.19706166,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000431,37.4041,35.59996,0.11508774,0.0,0.17544189,3.0690277,255.49821,0.7231425,0.4356618,0.26722103,0.16844076,dusuk,Tarim,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000437,37.40373,35.61689,0.0,0.0,0.2238594,3.7568305,223.08556,0.88893574,0.39100584,0.18221104,0.2087948,dusuk,Tarim,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000474,37.40458,35.47289,0.6081406,0.0,0.25385195,2.495989,235.5636,0.87157094,0.43022987,0.24141341,0.18881646,dusuk,Su,low_severity,,0.0,DUSUK
AKD_2021_05,AKD_2021_05_000510,37.40241,35.57448,0.33942893,0.0,0.21248135,3.9414644,241.15349,0.21833234,0.46758652,0.2778244,0.18976212,dusuk,Tarim,low_severity,,0.0,DUSUK
