fire_id,cell_id,lat,lon,tree_cover,tree_cover_annual,burn_severity_dnbr,slope_deg,elevation_m,road_distance_km,ndvi_before,ndvi_after,ndvi_drop,severity_class,land_cover,prediction_status,recovery_gap_pred,priority_score,priority_class
AKD_2021_07,AKD_2021_07_000019,37.6334,35.6221,0.51071966,0.84233177,0.24784398,28.227428,515.652,1.0303783,0.48747545,0.28105164,0.20642382,dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2021_07,AKD_2021_07_000020,37.63333,35.62493,1.0,1.0,0.1853944,18.686266,612.3523,0.9787698,0.5151473,0.329161,0.18598634,dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2021_07,AKD_2021_07_000021,37.63327,35.62776,0.61759776,0.9503261,0.27488598,8.96055,674.0132,0.75066656,0.5047472,0.2603628,0.24438441,orta-dusuk,Agaclik,predicted,0.2676,0.1214,DUSUK
AKD_2021_07,AKD_2021_07_000022,37.63321,35.63059,0.921921,0.94371164,0.14627671,5.592275,727.02277,0.54222727,0.54584026,0.42027473,0.12556553,dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2021_07,AKD_2021_07_000024,37.63308,35.63625,0.7058921,0.80352134,0.17815408,11.357727,798.3783,0.36059758,0.46193975,0.3646234,0.097316355,dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2021_07,AKD_2021_07_000071,37.63115,35.62202,0.6998367,0.69494355,0.14672363,27.362005,488.24716,1.07721,0.5005284,0.36592913,0.13459927,dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2021_07,AKD_2021_07_000073,37.63102,35.62768,0.3433647,0.4595408,0.20476948,18.405437,660.4255,0.65779895,0.38436952,0.24337035,0.14099917,dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2021_07,AKD_2021_07_000075,37.63089,35.63334,0.99352217,1.0,0.4863108,19.95501,711.1377,0.35759428,0.5639483,0.19271684,0.37123144,orta-yuksek,Agaclik,predicted,0.3522,0.5719,YUKSEK
AKD_2021_07,AKD_2021_07_000076,37.63083,35.63617,0.8091497,0.91847,0.45106333,25.424614,743.5649,0.403684,0.55743515,0.18359034,0.3738448,orta-yuksek,Agaclik,predicted,0.3046,0.5275,YUKSEK
AKD_2021_07,AKD_2021_07_000126,37.62871,35.63043,0.71725863,1.0,0.35187665,23.294832,584.61346,0.3218748,0.54746825,0.24844238,0.29902586,orta-dusuk,Agaclik,predicted,0.2959,0.481,ORTA
