fire_id,cell_id,lat,lon,tree_cover,tree_cover_annual,burn_severity_dnbr,slope_deg,elevation_m,road_distance_km,ndvi_before,ndvi_after,ndvi_drop,severity_class,land_cover,prediction_status,recovery_gap_pred,priority_score,priority_class
EGE_2021_08,EGE_2021_08_000330,38.49042,26.44817,0.0,0.9864592,0.134554,0.102588296,118.76531,0.41611373,0.7778102,0.5578104,0.21999979,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2021_08,EGE_2021_08_000370,38.48816,26.44532,0.0,0.9863877,0.12667185,0.09793211,118.71613,0.28685695,0.7561676,0.58166647,0.17450112,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2021_08,EGE_2021_08_000371,38.48817,26.44819,0.0,0.9214474,0.10930419,0.6015813,119.00745,0.23443127,0.77226955,0.59130585,0.1809637,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2021_08,EGE_2021_08_000694,38.47284,26.55148,0.9957642,1.0,0.10841547,8.348993,356.95203,0.120689414,0.5443509,0.5331889,0.011162043,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2021_08,EGE_2021_08_000695,38.47285,26.55434,0.99651974,0.7899428,0.28044692,9.642616,341.89542,0.28748754,0.39317,0.25073597,0.14243403,orta-dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2021_08,EGE_2021_08_000696,38.47286,26.55721,0.83715314,0.7488309,0.15045714,33.927544,308.4288,0.13146368,0.4593281,0.4059452,0.053382874,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2021_08,EGE_2021_08_000737,38.47061,26.55722,0.81715596,0.6708144,0.15676719,27.972466,279.1613,0.11879978,0.4770502,0.4222495,0.05480069,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2021_08,EGE_2021_08_000799,38.46587,26.49994,1.0,1.0,0.24462968,5.726976,427.13382,2.0165415,0.72105,0.5242869,0.1967631,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2021_08,EGE_2021_08_000800,38.46588,26.5028,1.0,1.0,0.3855223,8.530218,443.67203,2.0455472,0.69521207,0.4004404,0.29477167,orta-dusuk,Agaclik,predicted,0.4089,0.5143,YUKSEK
EGE_2021_08,EGE_2021_08_000801,38.4659,26.50567,1.0,1.0,0.11714938,7.8874197,444.7342,2.1040645,0.6230085,0.54653865,0.07646984,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2021_08,EGE_2021_08_000838,38.46359,26.49422,1.0,1.0,0.23200396,4.9317217,436.15134,1.6461501,0.65072024,0.52191126,0.12880898,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2021_08,EGE_2021_08_000839,38.46361,26.49709,1.0,0.9911551,0.4674157,11.040893,430.59207,1.7690008,0.67978215,0.34861326,0.3311689,orta-yuksek,Agaclik,predicted,0.4059,0.5639,YUKSEK
EGE_2021_08,EGE_2021_08_000840,38.46362,26.49995,0.8897456,0.41217887,0.6396218,18.644836,384.80316,1.7669712,0.65597284,0.2232981,0.43267474,orta-yuksek,Agaclik,predicted,0.3466,0.5017,YUKSEK
EGE_2021_08,EGE_2021_08_000841,38.46363,26.50282,1.0,0.6564659,0.6987208,15.944808,392.17142,1.8000032,0.6537441,0.21182933,0.44191477,yuksek,Agaclik,predicted,0.3828,0.5585,YUKSEK
EGE_2021_08,EGE_2021_08_000842,38.46364,26.50568,1.0,0.87237567,0.49133283,10.742166,414.42105,1.8662355,0.6102531,0.2734115,0.33684158,orta-yuksek,Agaclik,predicted,0.3236,0.344,ORTA
EGE_2021_08,EGE_2021_08_000877,38.46132,26.48851,0.03444554,0.45499435,0.48791274,25.460577,362.4761,1.1087087,0.54765314,0.21982715,0.327826,orta-yuksek,Agaclik,predicted,0.2636,0.439,ORTA
EGE_2021_08,EGE_2021_08_000878,38.46133,26.49137,0.3751001,0.68173975,0.44178653,7.274545,430.16684,1.357183,0.5902395,0.30588928,0.28435025,orta-yuksek,Agaclik,predicted,0.2138,0.0817,DUSUK
EGE_2021_08,EGE_2021_08_000879,38.46134,26.49424,0.6130431,0.6306341,0.630886,16.02491,418.91153,1.5627822,0.61406183,0.18161482,0.43244702,orta-yuksek,Agaclik,predicted,0.3056,0.3902,ORTA
EGE_2021_08,EGE_2021_08_000880,38.46135,26.4971,0.38564363,0.014983097,0.63421774,29.544724,346.74045,1.5199052,0.5598922,0.12865497,0.43123722,orta-yuksek,Otlak/calilik,predicted,0.3013,0.5375,YUKSEK
EGE_2021_08,EGE_2021_08_000881,38.46137,26.49997,0.801721,0.00096419815,0.6374159,23.33321,290.2095,1.5175427,0.5885022,0.1687234,0.41977882,orta-yuksek,Otlak/calilik,predicted,0.3328,0.5462,YUKSEK
EGE_2021_08,EGE_2021_08_000882,38.46138,26.50283,0.8085632,0.0054544983,0.5857732,20.52119,332.55386,1.555879,0.6385257,0.25012398,0.38840175,orta-yuksek,Otlak/calilik,predicted,0.3257,0.4925,ORTA
EGE_2021_08,EGE_2021_08_000883,38.46139,26.5057,0.60099363,0.17659259,0.58581483,14.115023,369.16302,1.6320488,0.5767725,0.18961094,0.38716155,orta-yuksek,Otlak/calilik,predicted,0.316,0.3874,ORTA
EGE_2021_08,EGE_2021_08_000884,38.4614,26.50857,1.0,0.95206445,0.15853429,12.64406,409.13248,1.7307694,0.6195634,0.5892734,0.030290008,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2021_08,EGE_2021_08_000917,38.45905,26.48566,0.17844246,0.1474125,0.21839444,31.837744,150.70892,0.8581203,0.5400982,0.43131897,0.10877922,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
EGE_2021_08,EGE_2021_08_000918,38.45906,26.48852,0.0,0.0,0.36034352,33.67108,274.56433,1.106382,0.41473132,0.15723091,0.2575004,orta-dusuk,Otlak/calilik,predicted,0.2317,0.4526,ORTA
EGE_2021_08,EGE_2021_08_000919,38.45908,26.49139,0.0,0.0,0.40251493,27.837835,363.13602,1.3552829,0.40077537,0.11861135,0.28216404,orta-dusuk,Otlak/calilik,predicted,0.2416,0.3854,ORTA
EGE_2021_08,EGE_2021_08_000920,38.45909,26.49425,0.62745893,0.059443843,0.609445,29.729485,329.66568,1.3221333,0.510802,0.12869012,0.38211185,orta-yuksek,Otlak/calilik,predicted,0.3197,0.6062,YUKSEK
