fire_id,cell_id,lat,lon,tree_cover,tree_cover_annual,burn_severity_dnbr,slope_deg,elevation_m,road_distance_km,ndvi_before,ndvi_after,ndvi_drop,severity_class,land_cover,prediction_status,recovery_gap_pred,priority_score,priority_class
EGE_2021_06,EGE_2021_06_001012,38.18161,28.87391,0.6062132,0.83534795,0.10847431,10.647131,535.1327,1.641833,0.44309944,0.40330905,0.039790392,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2021_06,EGE_2021_06_001063,38.17941,28.871,0.8455491,1.0,0.41424906,19.083616,558.45404,1.8761837,0.57271326,0.34691346,0.2257998,orta-dusuk,Agaclik,predicted,0.2888,0.5619,YUKSEK
EGE_2021_06,EGE_2021_06_001064,38.17936,28.87386,0.71645355,1.0,0.5897262,16.659573,565.9706,1.6262052,0.53761697,0.22897315,0.30864382,orta-yuksek,Agaclik,predicted,0.3232,0.6284,YUKSEK
EGE_2021_06,EGE_2021_06_001065,38.17931,28.87671,0.84694797,1.0,0.21475482,13.65807,546.77014,1.3762344,0.5141689,0.42238134,0.09178758,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2021_06,EGE_2021_06_001115,38.17715,28.87095,0.21809955,0.73640156,0.36340868,10.784006,618.9607,1.6591226,0.3721457,0.1622513,0.20989442,orta-dusuk,Agaclik,predicted,0.2219,0.2438,DUSUK
EGE_2021_06,EGE_2021_06_001116,38.17711,28.8738,0.105979085,0.23179483,0.17156169,10.88357,624.0476,1.6487787,0.24635147,0.15543517,0.09091629,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
EGE_2021_06,EGE_2021_06_001117,38.17706,28.87665,0.6700967,0.89392614,0.43872064,15.250251,591.8616,1.402836,0.4854535,0.23076391,0.25468957,orta-dusuk,Agaclik,predicted,0.2877,0.5337,YUKSEK
EGE_2021_06,EGE_2021_06_001118,38.17702,28.8795,0.9343804,1.0,0.26135427,12.609402,559.183,1.1586313,0.56467867,0.40840402,0.15627465,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2021_06,EGE_2021_06_001121,38.17688,28.88806,0.043445878,0.107087806,0.10938544,11.940499,617.8357,0.464607,0.24288389,0.20394468,0.038939208,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
EGE_2021_06,EGE_2021_06_001124,38.17674,28.89662,0.86337084,0.73753154,0.32880098,12.66437,640.0248,0.46291772,0.4912164,0.34010476,0.15111163,orta-dusuk,Agaclik,low_severity,,0.0,DUSUK
