fire_id,cell_id,lat,lon,tree_cover,tree_cover_annual,burn_severity_dnbr,slope_deg,elevation_m,road_distance_km,ndvi_before,ndvi_after,ndvi_drop,severity_class,land_cover,prediction_status,recovery_gap_pred,priority_score,priority_class
EGE_2022_02,EGE_2022_02_000867,36.72147,27.56691,0.4908838,0.52327126,0.17159972,29.431282,899.93744,0.32373703,0.3000601,0.17084105,0.12921904,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2022_02,EGE_2022_02_000912,36.71925,27.56129,0.99345255,1.0,0.2129918,24.306696,737.2653,0.5919935,0.4616645,0.29924488,0.16241962,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2022_02,EGE_2022_02_000913,36.71923,27.56409,0.97147727,1.0,0.46536183,26.415627,778.83203,0.34648436,0.42631677,0.093534976,0.3327818,orta-yuksek,Agaclik,predicted,0.4037,0.8555,COK_YUKSEK
EGE_2022_02,EGE_2022_02_000914,36.71922,27.56689,0.87766266,0.95788425,0.38408595,29.244856,726.1512,0.121022835,0.39581412,0.10694186,0.28887227,orta-dusuk,Agaclik,predicted,0.3748,0.9075,COK_YUKSEK
EGE_2022_02,EGE_2022_02_000916,36.71919,27.57249,0.932932,0.97763634,0.16734926,23.00446,688.4922,0.19678724,0.40654016,0.27962953,0.12691063,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2022_02,EGE_2022_02_000917,36.71918,27.57529,1.0,0.9876458,0.23080184,27.830374,657.8193,0.26044983,0.40233147,0.20890465,0.19342682,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2022_02,EGE_2022_02_000958,36.71701,27.55848,0.9915519,0.9955739,0.24856758,21.790638,646.12256,0.7192333,0.45974725,0.28554022,0.17420703,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2022_02,EGE_2022_02_000959,36.71699,27.56128,0.7819253,1.0,0.41567865,22.792418,698.7871,0.50942487,0.39299917,0.10692701,0.28607216,orta-dusuk,Agaclik,predicted,0.3509,0.6339,YUKSEK
EGE_2022_02,EGE_2022_02_000960,36.71698,27.56408,0.8151541,0.8761568,0.48338026,27.742872,673.74054,0.29146323,0.3727222,0.05529686,0.31742534,orta-yuksek,Agaclik,predicted,0.3699,0.8245,COK_YUKSEK
EGE_2022_02,EGE_2022_02_000961,36.71697,27.56688,0.8164887,0.6903921,0.5117147,23.893082,625.84204,0.14134006,0.40457052,0.058129072,0.34644145,orta-yuksek,Agaclik,predicted,0.367,0.784,COK_YUKSEK
