fire_id,cell_id,lat,lon,tree_cover,tree_cover_annual,burn_severity_dnbr,slope_deg,elevation_m,road_distance_km,ndvi_before,ndvi_after,ndvi_drop,severity_class,land_cover,prediction_status,recovery_gap_pred,priority_score,priority_class
EGE_2024_11,EGE_2024_11_000135,38.18527,27.08421,0.77429056,0.8281767,0.23830771,17.400501,451.27325,0.24307577,0.41653615,0.27101964,0.14551651,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2024_11,EGE_2024_11_000136,38.18527,27.08707,0.6099753,0.80333644,0.14329872,19.831558,427.10794,0.18518437,0.3926035,0.3031825,0.089420974,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2024_11,EGE_2024_11_000173,38.18302,27.08136,0.6476132,0.6709653,0.10295074,25.424484,307.67612,0.38635084,0.37359425,0.30321226,0.070382,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2024_11,EGE_2024_11_000174,38.18302,27.08421,0.5387582,0.21598217,0.3378119,25.877111,355.41513,0.4540398,0.35505852,0.10395095,0.25110757,orta-dusuk,Otlak/calilik,predicted,0.2567,0.382,ORTA
EGE_2024_11,EGE_2024_11_000212,38.18077,27.08135,0.39664134,0.03792596,0.1090884,19.082867,217.82343,0.51685345,0.29870054,0.22003049,0.078670055,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
EGE_2024_11,EGE_2024_11_000488,38.16499,27.0899,0.92141485,0.9959836,0.1396887,2.3892996,72.2464,0.20992814,0.3622059,0.2800938,0.0821121,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2024_11,EGE_2024_11_000565,38.16049,27.08704,0.97394574,0.86802524,0.129976,6.102788,72.12449,0.058952164,0.3328154,0.26000568,0.072809726,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2024_11,EGE_2024_11_000567,38.16048,27.09275,1.0,1.0,0.1518786,12.270186,92.41372,0.320379,0.42262894,0.31972513,0.10290381,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2024_11,EGE_2024_11_000604,38.15823,27.08704,0.6679003,0.6878546,0.21714045,8.79875,74.70086,0.1311746,0.29277217,0.18083036,0.111941814,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2024_11,EGE_2024_11_000605,38.15823,27.08989,0.65449196,0.75199896,0.24173985,6.6739535,66.62459,0.11926346,0.33434492,0.2208112,0.11353372,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2024_11,EGE_2024_11_000606,38.15823,27.09274,1.0,1.0,0.52923036,20.581425,131.153,0.36910808,0.4470623,0.110550605,0.3365117,orta-yuksek,Agaclik,predicted,0.3573,0.7514,COK_YUKSEK
