fire_id,cell_id,lat,lon,tree_cover,tree_cover_annual,burn_severity_dnbr,slope_deg,elevation_m,road_distance_km,ndvi_before,ndvi_after,ndvi_drop,severity_class,land_cover,prediction_status,recovery_gap_pred,priority_score,priority_class
EGE_2024_01,EGE_2024_01_000072,38.87676,28.05052,0.09350821,0.0,0.1346103,22.918562,337.1301,0.459427,0.20658192,0.16041552,0.046166405,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_000147,38.8743,28.07354,0.111578755,0.0,0.12329562,7.029037,331.54297,1.9952848,0.2108257,0.17050916,0.040316537,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_000198,38.87285,28.22049,0.15700652,0.0,0.12749656,3.2848141,489.33862,0.88190126,0.24581078,0.1933386,0.052472174,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_000333,38.86832,28.22329,0.5946436,0.0,0.16379912,4.2131257,490.16907,0.7086,0.3338532,0.24263754,0.09121564,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_000347,38.86757,28.07056,0.08728034,0.11774712,0.10036115,10.306551,347.00082,1.8166667,0.20967868,0.2052589,0.004419774,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_000399,38.8661,28.22037,0.2871446,0.35299513,0.13638642,7.261521,496.96927,0.39957267,0.28751338,0.21449453,0.07301885,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_000400,38.86607,28.22326,0.4232474,0.3724028,0.14117719,5.381131,491.43164,0.64890945,0.32435828,0.23319605,0.091162235,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_000413,38.86534,28.06764,0.34704646,0.22285464,0.10410772,6.997165,329.04276,1.6818302,0.25692606,0.21981809,0.037107974,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_000464,38.8639,28.21457,0.4914785,0.0,0.13531315,5.601936,549.5011,0.23617278,0.33170468,0.23667933,0.095025346,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_000546,38.86086,28.06469,0.19571294,0.0,0.12049482,5.77654,307.27115,1.7859867,0.22830081,0.19311285,0.03518796,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_000813,38.85188,28.06168,0.2984076,0.0,0.11918524,3.919441,308.49554,1.2386928,0.20400971,0.17010269,0.033907026,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_000816,38.8518,28.07032,0.14698353,0.0,0.11704702,5.305679,287.61838,0.918506,0.20211205,0.16289032,0.039221734,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_000879,38.84965,28.05876,0.22730778,0.0,0.1157275,5.4310346,330.10632,1.006078,0.2110959,0.18135962,0.02973628,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_000996,38.846,28.20275,0.4191721,0.06049794,0.15248033,6.2182517,591.82025,0.68308777,0.20487261,0.18302451,0.021848097,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_001135,38.84135,28.21707,0.39900526,0.05405887,0.109072395,7.176322,508.98764,0.8707611,0.3079167,0.24233893,0.065577775,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_001136,38.84132,28.21995,0.49143162,0.0,0.13540938,4.5778813,495.27795,1.0373571,0.29795206,0.23603368,0.061918378,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_001137,38.84129,28.22283,0.49650002,0.36530903,0.1306698,5.730856,501.80502,1.2324749,0.26279193,0.22169603,0.041095898,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_001315,38.83521,28.15648,0.34862828,0.0,0.10438315,5.757256,528.5838,0.75605625,0.20376045,0.1720171,0.031743348,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_001360,38.83357,28.09309,0.5739816,0.5880309,0.12601767,7.875913,405.41943,0.16085988,0.23635873,0.1344028,0.101955935,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_001382,38.83296,28.15644,0.44689715,0.0,0.10924551,9.438589,525.0319,0.73020285,0.28247893,0.22138956,0.061089367,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_001427,38.83131,28.09305,0.506243,0.38686553,0.107552275,8.022403,368.7016,0.12727131,0.20781022,0.1395475,0.068262726,dusuk,Tarim,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_001428,38.83129,28.09593,0.91678137,0.6168767,0.123220086,6.952153,376.85626,0.33791262,0.23806202,0.1462099,0.09185213,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_001429,38.83126,28.09881,0.73147994,0.7763935,0.1770884,6.609441,398.50412,0.58066505,0.27312204,0.13052626,0.14259578,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_001496,38.82901,28.09878,0.9067221,0.80624264,0.21842822,6.689006,403.73615,0.65933925,0.2861851,0.119153865,0.16703123,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_001497,38.82898,28.10166,0.60176045,0.5069433,0.1205564,7.678192,435.1373,0.4098258,0.21942385,0.13605586,0.08336799,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_001498,38.82895,28.10454,0.6454975,0.7718669,0.15391307,10.163395,469.08838,0.16182123,0.24496247,0.13988875,0.10507372,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_001499,38.82893,28.10742,0.7575355,1.0,0.15430316,7.452368,504.93567,0.09703117,0.2917372,0.20818448,0.08355272,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_001563,38.82675,28.09874,0.9798361,0.996261,0.23987229,6.2661037,415.8292,0.7165431,0.32030052,0.15048483,0.16981569,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2024_01,EGE_2024_01_001564,38.82673,28.10162,0.98052084,1.0,0.34237206,8.387009,430.1554,0.49665174,0.35931617,0.11416687,0.2451493,orta-dusuk,Agaclik,predicted,0.3338,0.4899,ORTA
EGE_2024_01,EGE_2024_01_001565,38.8267,28.1045,0.9208184,1.0,0.34319973,8.454262,464.33417,0.32387015,0.34463447,0.11139636,0.23323812,orta-dusuk,Agaclik,predicted,0.3331,0.5017,YUKSEK
EGE_2024_01,EGE_2024_01_001566,38.82667,28.10738,1.0,1.0,0.3835627,6.6901464,485.9286,0.2968515,0.35280013,0.097537294,0.25526285,orta-dusuk,Agaclik,predicted,0.391,0.5625,YUKSEK
EGE_2024_01,EGE_2024_01_001567,38.82665,28.11026,0.98333114,1.0,0.31407577,7.3569055,510.7327,0.44311368,0.38037845,0.13875088,0.24162757,orta-dusuk,Agaclik,predicted,0.3659,0.5252,YUKSEK
