fire_id,cell_id,lat,lon,tree_cover,tree_cover_annual,burn_severity_dnbr,slope_deg,elevation_m,road_distance_km,ndvi_before,ndvi_after,ndvi_drop,severity_class,land_cover,prediction_status,recovery_gap_pred,priority_score,priority_class
MAR_2024_02,MAR_2024_02_000090,39.68115,28.91672,0.039031435,0.047475655,0.14976932,5.89766,761.51917,0.8683832,0.2604418,0.110598445,0.14984336,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
MAR_2024_02,MAR_2024_02_000091,39.6811,28.91964,0.290215,0.0,0.16993314,7.1067705,750.6113,0.69231313,0.34622097,0.20325476,0.14296621,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
MAR_2024_02,MAR_2024_02_000138,39.67885,28.91957,0.44773373,0.40974617,0.11069384,6.0558925,737.90137,0.9028919,0.3804512,0.3029071,0.07754409,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
MAR_2024_02,MAR_2024_02_000162,39.67769,28.8525,0.19204094,0.052002024,0.10230254,9.846675,680.57794,1.0587136,0.2755759,0.20180075,0.07377516,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
MAR_2024_02,MAR_2024_02_000163,39.67764,28.85541,0.20111437,0.08277023,0.11311315,7.5053735,664.00916,1.1969147,0.35147643,0.2800761,0.071400344,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
MAR_2024_02,MAR_2024_02_000184,39.67665,28.9166,0.11955264,0.059520755,0.14637828,5.028058,749.9401,1.2453603,0.31821656,0.18266839,0.13554817,dusuk,Tarim,low_severity,,0.0,DUSUK
MAR_2024_02,MAR_2024_02_000185,39.6766,28.91951,0.3646089,0.28644758,0.11359709,5.645066,755.3487,1.1296593,0.34767136,0.27456653,0.07310483,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
MAR_2024_02,MAR_2024_02_000208,39.67548,28.84953,0.06028271,0.0,0.12766418,2.6454341,713.67804,1.1673659,0.23129743,0.13684389,0.09445354,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
MAR_2024_02,MAR_2024_02_000211,39.67534,28.85827,0.10298735,0.14628105,0.10432441,8.274498,718.3597,0.8992177,0.33405772,0.27111572,0.062942,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
MAR_2024_02,MAR_2024_02_000231,39.6744,28.91654,0.123273514,0.14210837,0.1613528,7.2315435,765.5705,1.1841133,0.3248093,0.18076822,0.14404109,dusuk,Tarim,low_severity,,0.0,DUSUK
MAR_2024_02,MAR_2024_02_000232,39.67435,28.91945,0.13507749,0.12302112,0.16792387,5.6272826,766.67365,1.2251711,0.33208242,0.18889174,0.14319068,dusuk,Tarim,low_severity,,0.0,DUSUK
MAR_2024_02,MAR_2024_02_000252,39.67337,28.84073,0.1347631,0.100430146,0.1083932,10.57346,652.3546,1.4078478,0.31229222,0.25007305,0.062219173,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
