fire_id,cell_id,lat,lon,tree_cover,tree_cover_annual,burn_severity_dnbr,slope_deg,elevation_m,road_distance_km,ndvi_before,ndvi_after,ndvi_drop,severity_class,land_cover,prediction_status,recovery_gap_pred,priority_score,priority_class
AKD_2021_11,AKD_2021_11_000761,36.29416,33.80324,0.6533828,0.5914806,0.12779644,9.719779,540.30225,0.43648034,0.29084983,0.19887727,0.09197256,dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2021_11,AKD_2021_11_000810,36.2919,33.80322,0.1312751,0.36607224,0.1117983,22.364511,488.75772,0.6734524,0.2810027,0.28079915,0.00020354986,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
AKD_2021_11,AKD_2021_11_000856,36.28971,33.79484,0.67436546,0.87161094,0.17167154,6.979175,570.297,0.52772444,0.22123419,0.2517995,-0.030565307,dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2021_11,AKD_2021_11_000858,36.28967,33.80041,0.02578105,0.028848315,0.16313735,25.51045,464.38757,0.89221907,0.33316505,0.23699954,0.09616551,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
AKD_2021_11,AKD_2021_11_000903,36.28749,33.78925,0.8358039,0.9828571,0.15084139,4.947391,559.6791,0.42657262,0.41523528,0.34005213,0.07518315,dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2021_11,AKD_2021_11_000904,36.28747,33.79204,0.3269871,0.96084404,0.20182125,11.9533415,550.6621,0.49307168,0.3553812,0.26890326,0.086477935,dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2021_11,AKD_2021_11_000905,36.28745,33.79482,0.10976409,0.53996617,0.31002855,22.53489,514.16644,0.65519094,0.23970616,0.18569827,0.054007888,orta-dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2021_11,AKD_2021_11_000906,36.28743,33.7976,0.0,0.026239352,0.25156486,28.16574,443.6708,0.8604828,0.278834,0.18178089,0.097053096,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
AKD_2021_11,AKD_2021_11_000907,36.28742,33.80039,0.0,0.0,0.11960914,28.150156,365.3586,0.68690705,0.20824364,0.29207307,-0.08382943,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
AKD_2021_11,AKD_2021_11_000908,36.2874,33.80317,0.045846708,0.0,0.10928114,21.246197,291.3483,0.5585079,0.27371293,0.27373365,-2.0712614e-05,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
AKD_2021_11,AKD_2021_11_000950,36.28527,33.78366,0.48704368,0.13842516,0.13937221,2.4821162,557.8961,0.8428733,0.3074832,0.24483378,0.062649414,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
