fire_id,cell_id,lat,lon,tree_cover,tree_cover_annual,burn_severity_dnbr,slope_deg,elevation_m,road_distance_km,ndvi_before,ndvi_after,ndvi_drop,severity_class,land_cover,prediction_status,recovery_gap_pred,priority_score,priority_class
EGE_2022_01,EGE_2022_01_001531,36.88933,28.06474,0.43352395,0.13438326,0.120815516,8.290341,13.79368,0.3213233,0.36948073,0.22032589,0.14915484,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
EGE_2022_01,EGE_2022_01_001614,36.8871,28.0619,0.40558666,0.12758654,0.14806363,6.901779,13.347068,0.09952709,0.40027377,0.23828736,0.16198641,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
EGE_2022_01,EGE_2022_01_001799,36.88216,28.10952,0.94112784,0.50810796,0.10715004,5.463387,310.21408,2.2639725,0.29863557,0.21237385,0.08626172,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2022_01,EGE_2022_01_001800,36.88214,28.11233,1.0,0.9883865,0.15246838,3.2181077,309.55917,2.0991144,0.33134738,0.21548265,0.115864724,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2022_01,EGE_2022_01_001801,36.88211,28.11513,1.0,0.7365675,0.15247318,5.651744,316.6841,1.851754,0.3344245,0.21232457,0.12209992,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2022_01,EGE_2022_01_001808,36.88192,28.13477,0.9198955,0.9483387,0.18035807,9.141297,384.09775,0.2966002,0.35460883,0.20181125,0.15279758,dusuk,Agaclik,low_severity,,0.0,DUSUK
EGE_2022_01,EGE_2022_01_001811,36.88184,28.14318,0.49867228,0.003374367,0.19189224,14.825911,424.44916,0.18902865,0.2761072,0.20241398,0.073693216,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
EGE_2022_01,EGE_2022_01_001812,36.88182,28.14599,0.5821907,0.15796879,0.20680864,10.211166,433.84387,0.43390885,0.29974163,0.18087813,0.11886349,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
EGE_2022_01,EGE_2022_01_001813,36.88179,28.14879,0.405592,0.16084501,0.27621794,15.604684,408.10074,0.6825115,0.30188972,0.14497556,0.15691416,orta-dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
EGE_2022_01,EGE_2022_01_001814,36.88176,28.1516,0.45410952,0.5286984,0.3766505,19.388409,352.76398,0.8034624,0.30243802,0.051057212,0.2513808,orta-dusuk,Otlak/calilik,predicted,0.2548,0.5676,YUKSEK
EGE_2022_01,EGE_2022_01_001815,36.88173,28.1544,0.4766648,0.27538458,0.31220114,16.714346,337.9,0.97032,0.2582873,0.06367677,0.19461054,orta-dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
