fire_id,cell_id,lat,lon,tree_cover,tree_cover_annual,burn_severity_dnbr,slope_deg,elevation_m,road_distance_km,ndvi_before,ndvi_after,ndvi_drop,severity_class,land_cover,prediction_status,recovery_gap_pred,priority_score,priority_class
AKD_2017_01,AKD_2017_01_000884,36.22664,32.71208,0.16429162,0.37512502,0.111827075,23.254047,953.397,0.42090634,0.55076903,0.37001753,0.1807515,dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2017_01,AKD_2017_01_000885,36.22665,32.71486,0.1673538,0.04995638,0.27702165,18.271715,978.0504,0.29353678,0.4592055,0.2358208,0.22338471,orta-dusuk,Otlak/calilik,predicted,0.2274,0.3114,ORTA
AKD_2017_01,AKD_2017_01_000886,36.22665,32.71764,0.0,0.0,0.24804309,16.27687,948.4946,0.34664902,0.4437421,0.25800478,0.18573731,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
AKD_2017_01,AKD_2017_01_000887,36.22666,32.72043,0.10305122,0.0,0.23895627,18.660965,888.57544,0.1426918,0.509597,0.2904219,0.2191751,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
AKD_2017_01,AKD_2017_01_000888,36.22667,32.72321,0.13099073,0.37664255,0.15991107,16.163591,824.57025,0.09364207,0.61422634,0.39563382,0.21859252,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
AKD_2017_01,AKD_2017_01_000889,36.22667,32.72599,0.0,0.4477248,0.16187412,17.33965,865.7056,0.2615547,0.65158015,0.39780465,0.2537755,dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2017_01,AKD_2017_01_000890,36.22668,32.72877,0.059487045,0.4346493,0.15311591,22.837343,834.0944,0.5030436,0.5440138,0.3513661,0.1926477,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
AKD_2017_01,AKD_2017_01_000933,36.22439,32.71487,0.10498578,0.034494396,0.3156986,21.058672,876.81464,0.06847494,0.51534885,0.2571646,0.25818425,orta-dusuk,Otlak/calilik,predicted,0.2501,0.4152,ORTA
AKD_2017_01,AKD_2017_01_000934,36.2244,32.71765,0.0,0.0,0.4130632,18.967356,917.7541,0.19669905,0.47019464,0.17017876,0.30001587,orta-dusuk,Otlak/calilik,predicted,0.2616,0.392,ORTA
AKD_2017_01,AKD_2017_01_000935,36.22441,32.72043,0.0,0.0,0.30562493,17.40589,923.3008,0.24406192,0.4136116,0.16651337,0.24709822,orta-dusuk,Otlak/calilik,predicted,0.229,0.3061,ORTA
AKD_2017_01,AKD_2017_01_000936,36.22441,32.72322,0.18692254,0.32723677,0.27742237,21.674395,821.05914,0.2337314,0.6528187,0.34756857,0.3052501,orta-dusuk,Otlak/calilik,predicted,0.3217,0.5357,YUKSEK
AKD_2017_01,AKD_2017_01_000937,36.22442,32.726,0.3713952,0.7280102,0.1610981,19.528322,779.2603,0.41796476,0.66204983,0.484286,0.17776382,dusuk,Agaclik,low_severity,,0.0,DUSUK
AKD_2017_01,AKD_2017_01_000938,36.22442,32.72878,0.019943332,0.0,0.33433974,25.123917,729.2873,0.6019025,0.542313,0.24536937,0.2969436,orta-dusuk,Otlak/calilik,predicted,0.2789,0.4751,ORTA
AKD_2017_01,AKD_2017_01_000939,36.22443,32.73156,0.48820838,0.09407868,0.13075909,28.198076,666.90155,0.8197125,0.5937878,0.4449502,0.1488376,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
AKD_2017_01,AKD_2017_01_000981,36.22214,32.71488,0.14694007,0.26116204,0.27355123,13.3812,811.8423,0.21957642,0.5468616,0.33466128,0.21220031,orta-dusuk,Otlak/calilik,predicted,0.2138,0.2215,DUSUK
AKD_2017_01,AKD_2017_01_000982,36.22215,32.71766,0.0,0.0,0.49311486,18.620762,869.0476,0.28673247,0.5295344,0.17154562,0.35798877,orta-yuksek,Otlak/calilik,predicted,0.2973,0.4416,ORTA
AKD_2017_01,AKD_2017_01_000983,36.22215,32.72044,0.0,0.0,0.4746573,12.410261,916.5827,0.4730449,0.5177411,0.18003362,0.33770746,orta-yuksek,Otlak/calilik,predicted,0.2705,0.2832,ORTA
AKD_2017_01,AKD_2017_01_000984,36.22216,32.72322,0.0,0.0,0.32732815,26.862001,878.0305,0.4677987,0.6264962,0.269508,0.3569882,orta-dusuk,Otlak/calilik,predicted,0.3432,0.6284,YUKSEK
AKD_2017_01,AKD_2017_01_000985,36.22216,32.72601,0.23141144,0.22921084,0.32386625,24.867487,775.268,0.582151,0.6988445,0.3789267,0.3199178,orta-dusuk,Otlak/calilik,predicted,0.3275,0.5596,YUKSEK
AKD_2017_01,AKD_2017_01_000986,36.22217,32.72879,0.25311765,0.0,0.3266161,19.109648,692.819,0.76417536,0.66758466,0.33364677,0.33393788,orta-dusuk,Otlak/calilik,predicted,0.3081,0.4216,ORTA
AKD_2017_01,AKD_2017_01_000987,36.22218,32.73157,0.15852731,0.0,0.27190977,21.428492,626.2939,0.9519256,0.6809195,0.28188872,0.3990308,orta-dusuk,Otlak/calilik,predicted,0.3741,0.5552,YUKSEK
AKD_2017_01,AKD_2017_01_001029,36.21988,32.71489,0.0,0.4916615,0.2190159,19.023178,834.5189,0.21794349,0.6457226,0.35492983,0.2907928,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
AKD_2017_01,AKD_2017_01_001030,36.21989,32.71767,0.0,0.1948143,0.47873837,14.978868,883.7489,0.4539311,0.59915227,0.26345134,0.33570093,orta-yuksek,Otlak/calilik,predicted,0.286,0.3509,ORTA
AKD_2017_01,AKD_2017_01_001031,36.2199,32.72045,0.0,0.029617207,0.5034983,10.950567,927.6447,0.6401111,0.53552747,0.18237585,0.35315162,orta-yuksek,Otlak/calilik,predicted,0.2789,0.2601,ORTA
