fire_id,cell_id,lat,lon,tree_cover,tree_cover_annual,burn_severity_dnbr,slope_deg,elevation_m,road_distance_km,ndvi_before,ndvi_after,ndvi_drop,severity_class,land_cover,prediction_status,recovery_gap_pred,priority_score,priority_class
IAN_2024_01,IAN_2024_01_000060,38.75276,29.06999,0.4611746,0.0,0.17118528,21.980087,772.1003,0.39623964,0.3213218,0.16380826,0.15751353,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000061,38.75271,29.07287,0.5468064,0.0,0.16546832,30.736582,780.23663,0.53938156,0.32899764,0.17628062,0.15271702,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000062,38.75266,29.07574,0.0,0.0,0.20426431,31.83723,796.6077,0.6082924,0.32740265,0.14689371,0.18050894,dusuk,Tarim,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000063,38.75261,29.07862,0.0,0.0,0.14911658,34.730267,819.48596,0.37577683,0.28270513,0.13549626,0.14720887,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000064,38.75255,29.08149,0.0,0.0,0.13219106,34.666286,823.0027,0.19338259,0.27315933,0.1539838,0.11917552,dusuk,Tarim,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000065,38.7525,29.08437,0.0,0.0,0.15701988,35.714863,831.9299,0.24204426,0.24150603,0.109957345,0.13154867,dusuk,Tarim,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000066,38.75245,29.08724,0.0,0.0,0.14207548,35.10672,827.54517,0.45251963,0.25684917,0.13219544,0.12465373,dusuk,Tarim,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000067,38.7524,29.09012,0.0,0.0,0.16596214,36.280724,835.91833,0.68990046,0.2978707,0.14891517,0.14895552,dusuk,Tarim,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000068,38.75235,29.09299,0.0,0.0,0.21139751,36.796406,843.2291,0.93389034,0.3309768,0.12596624,0.20501058,dusuk,Tarim,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000069,38.7523,29.09587,0.0,0.0,0.1253898,35.542377,828.1738,0.83158976,0.28779793,0.18031546,0.10748246,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000070,38.75225,29.09874,0.0,0.0,0.13486598,33.32894,807.8893,0.7571612,0.27022874,0.15463606,0.11559269,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000071,38.75219,29.10162,0.0,0.0,0.11184213,30.663109,787.6655,0.7616066,0.28349683,0.19554569,0.08795114,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000072,38.75214,29.1045,0.0,0.0,0.13667038,31.217718,791.9385,0.84368014,0.30336934,0.19497019,0.10839915,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000080,38.75173,29.1275,0.0,0.0,0.10877094,9.818054,714.15826,0.64402187,0.22836983,0.08728033,0.1410895,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000086,38.75141,29.14475,0.0,0.0,0.13412565,3.9123535,647.31744,1.6312546,0.26835325,0.10374458,0.16460867,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000088,38.75131,29.1505,0.11178819,0.053110622,0.12394504,4.1352034,645.832,1.5591083,0.29569012,0.11763033,0.17805979,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000105,38.7504,29.19937,0.0,0.0,0.16631311,4.8282123,583.9886,0.09327249,0.2970326,0.15846834,0.13856426,dusuk,Tarim,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000113,38.75056,29.06705,0.0021116207,0.0,0.15468165,11.446488,763.38904,0.4965807,0.31081575,0.15966706,0.15114869,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000116,38.75041,29.07568,0.023157904,0.0,0.11306469,6.2764225,808.6995,0.58745027,0.28354147,0.16379815,0.11974332,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000117,38.75035,29.07855,0.029604943,0.0,0.117658116,4.527159,829.57104,0.34100792,0.2559079,0.14825746,0.10765043,dusuk,Otlak/calilik,low_severity,,0.0,DUSUK
IAN_2024_01,IAN_2024_01_000118,38.7503,29.08143,0.0,0.0,0.19230182,3.379553,831.5448,0.111691564,0.27979243,0.11192778,0.16786465,dusuk,Tarim,low_severity,,0.0,DUSUK
